,ecorregion_nivel_1,fecha,num_incendios,area_km2_ecorregiones,incendios_cada_km2
7033,Selvas Calido-Secas,2016-06-14,4,1059041760.4780769,3.776999311334337e-09
7034,Selvas Calido-Secas,2016-06-15,1,1059041760.4780769,9.442498278335842e-10
7035,Selvas Calido-Secas,2016-06-16,5,1059041760.4780769,4.721249139167921e-09
7036,Selvas Calido-Secas,2016-06-18,2,1059041760.4780769,1.8884996556671684e-09
7037,Selvas Calido-Secas,2016-06-19,2,1059041760.4780769,1.8884996556671684e-09
7038,Selvas Calido-Secas,2016-06-22,1,1059041760.4780769,9.442498278335842e-10
7039,Selvas Calido-Secas,2016-06-23,1,1059041760.4780769,9.442498278335842e-10
7040,Selvas Calido-Secas,2016-06-24,4,1059041760.4780769,3.776999311334337e-09
7041,Selvas Calido-Secas,2016-06-26,1,1059041760.4780769,9.442498278335842e-10
7042,Selvas Calido-Secas,2016-07-01,2,1059041760.4780769,1.8884996556671684e-09
7043,Selvas Calido-Secas,2016-07-03,8,1059041760.4780769,7.553998622668673e-09
7044,Selvas Calido-Secas,2016-07-05,2,1059041760.4780769,1.8884996556671684e-09
7045,Selvas Calido-Secas,2016-07-06,3,1059041760.4780769,2.8327494835007524e-09
7046,Selvas Calido-Secas,2016-07-07,1,1059041760.4780769,9.442498278335842e-10
7047,Selvas Calido-Secas,2016-07-09,6,1059041760.4780769,5.665498967001505e-09
7048,Selvas Calido-Secas,2016-07-10,8,1059041760.4780769,7.553998622668673e-09
7049,Selvas Calido-Secas,2016-07-11,6,1059041760.4780769,5.665498967001505e-09
7050,Selvas Calido-Secas,2016-07-12,1,1059041760.4780769,9.442498278335842e-10
7051,Selvas Calido-Secas,2016-07-13,1,1059041760.4780769,9.442498278335842e-10
7052,Selvas Calido-Secas,2016-07-14,2,1059041760.4780769,1.8884996556671684e-09
7053,Selvas Calido-Secas,2016-07-17,3,1059041760.4780769,2.8327494835007524e-09
7054,Selvas Calido-Secas,2016-07-18,1,1059041760.4780769,9.442498278335842e-10
7055,Selvas Calido-Secas,2016-07-19,1,1059041760.4780769,9.442498278335842e-10
7056,Selvas Calido-Secas,2016-07-20,3,1059041760.4780769,2.8327494835007524e-09
7057,Selvas Calido-Secas,2016-07-21,2,1059041760.4780769,1.8884996556671684e-09
7058,Selvas Calido-Secas,2016-08-01,1,1059041760.4780769,9.442498278335842e-10
7059,Selvas Calido-Secas,2016-08-03,1,1059041760.4780769,9.442498278335842e-10
7060,Selvas Calido-Secas,2016-08-06,3,1059041760.4780769,2.8327494835007524e-09
7061,Selvas Calido-Secas,2016-08-13,1,1059041760.4780769,9.442498278335842e-10
7062,Selvas Calido-Secas,2016-08-19,2,1059041760.4780769,1.8884996556671684e-09
7063,Selvas Calido-Secas,2016-08-20,1,1059041760.4780769,9.442498278335842e-10
7064,Selvas Calido-Secas,2016-08-25,2,1059041760.4780769,1.8884996556671684e-09
7065,Selvas Calido-Secas,2016-08-29,1,1059041760.4780769,9.442498278335842e-10
7066,Selvas Calido-Secas,2016-09-21,1,1059041760.4780769,9.442498278335842e-10
7067,Selvas Calido-Secas,2016-09-22,2,1059041760.4780769,1.8884996556671684e-09
7068,Selvas Calido-Secas,2016-09-23,1,1059041760.4780769,9.442498278335842e-10
7069,Selvas Calido-Secas,2016-09-29,1,1059041760.4780769,9.442498278335842e-10
7070,Selvas Calido-Secas,2016-10-05,1,1059041760.4780769,9.442498278335842e-10
7071,Selvas Calido-Secas,2016-10-12,2,1059041760.4780769,1.8884996556671684e-09
7072,Selvas Calido-Secas,2016-10-20,1,1059041760.4780769,9.442498278335842e-10
7073,Selvas Calido-Secas,2016-10-29,1,1059041760.4780769,9.442498278335842e-10
7074,Selvas Calido-Secas,2016-10-31,1,1059041760.4780769,9.442498278335842e-10
7075,Selvas Calido-Secas,2016-11-23,1,1059041760.4780769,9.442498278335842e-10
7076,Selvas Calido-Secas,2016-11-25,2,1059041760.4780769,1.8884996556671684e-09
7077,Selvas Calido-Secas,2016-11-26,1,1059041760.4780769,9.442498278335842e-10
7078,Selvas Calido-Secas,2016-11-28,1,1059041760.4780769,9.442498278335842e-10
7079,Selvas Calido-Secas,2016-11-30,1,1059041760.4780769,9.442498278335842e-10
7080,Selvas Calido-Secas,2016-12-06,1,1059041760.4780769,9.442498278335842e-10
7081,Selvas Calido-Secas,2016-12-08,1,1059041760.4780769,9.442498278335842e-10
7082,Selvas Calido-Secas,2016-12-11,2,1059041760.4780769,1.8884996556671684e-09
7083,Selvas Calido-Secas,2016-12-13,2,1059041760.4780769,1.8884996556671684e-09
7084,Selvas Calido-Secas,2016-12-17,1,1059041760.4780769,9.442498278335842e-10
7085,Selvas Calido-Secas,2016-12-18,1,1059041760.4780769,9.442498278335842e-10
7086,Selvas Calido-Secas,2016-12-21,1,1059041760.4780769,9.442498278335842e-10
7087,Selvas Calido-Secas,2016-12-27,2,1059041760.4780769,1.8884996556671684e-09
7088,Selvas Calido-Secas,2016-12-29,2,1059041760.4780769,1.8884996556671684e-09
7089,Selvas Calido-Secas,2016-12-30,1,1059041760.4780769,9.442498278335842e-10
7090,Selvas Calido-Secas,2017-01-03,1,1059041760.4780769,9.442498278335842e-10
7091,Selvas Calido-Secas,2017-01-06,1,1059041760.4780769,9.442498278335842e-10
7092,Selvas Calido-Secas,2017-01-07,3,1059041760.4780769,2.8327494835007524e-09
7093,Selvas Calido-Secas,2017-01-08,2,1059041760.4780769,1.8884996556671684e-09
7094,Selvas Calido-Secas,2017-01-09,1,1059041760.4780769,9.442498278335842e-10
7095,Selvas Calido-Secas,2017-01-10,7,1059041760.4780769,6.609748794835089e-09
7096,Selvas Calido-Secas,2017-01-12,1,1059041760.4780769,9.442498278335842e-10
7097,Selvas Calido-Secas,2017-01-14,2,1059041760.4780769,1.8884996556671684e-09
7098,Selvas Calido-Secas,2017-01-15,2,1059041760.4780769,1.8884996556671684e-09
7099,Selvas Calido-Secas,2017-01-16,1,1059041760.4780769,9.442498278335842e-10
7100,Selvas Calido-Secas,2017-01-17,1,1059041760.4780769,9.442498278335842e-10
7101,Selvas Calido-Secas,2017-01-19,3,1059041760.4780769,2.8327494835007524e-09
7102,Selvas Calido-Secas,2017-01-20,1,1059041760.4780769,9.442498278335842e-10
7103,Selvas Calido-Secas,2017-01-21,11,1059041760.4780769,1.0386748106169425e-08
7104,Selvas Calido-Secas,2017-01-22,4,1059041760.4780769,3.776999311334337e-09
7105,Selvas Calido-Secas,2017-01-23,3,1059041760.4780769,2.8327494835007524e-09
7106,Selvas Calido-Secas,2017-01-24,5,1059041760.4780769,4.721249139167921e-09
7107,Selvas Calido-Secas,2017-01-25,7,1059041760.4780769,6.609748794835089e-09
7108,Selvas Calido-Secas,2017-01-26,12,1059041760.4780769,1.133099793400301e-08
7109,Selvas Calido-Secas,2017-01-27,1,1059041760.4780769,9.442498278335842e-10
7110,Selvas Calido-Secas,2017-01-28,1,1059041760.4780769,9.442498278335842e-10
7111,Selvas Calido-Secas,2017-01-29,3,1059041760.4780769,2.8327494835007524e-09
7112,Selvas Calido-Secas,2017-01-30,1,1059041760.4780769,9.442498278335842e-10
7113,Selvas Calido-Secas,2017-01-31,4,1059041760.4780769,3.776999311334337e-09
7114,Selvas Calido-Secas,2017-02-01,1,1059041760.4780769,9.442498278335842e-10
7115,Selvas Calido-Secas,2017-02-02,2,1059041760.4780769,1.8884996556671684e-09
7116,Selvas Calido-Secas,2017-02-04,7,1059041760.4780769,6.609748794835089e-09
7117,Selvas Calido-Secas,2017-02-05,1,1059041760.4780769,9.442498278335842e-10
7118,Selvas Calido-Secas,2017-02-07,2,1059041760.4780769,1.8884996556671684e-09
7119,Selvas Calido-Secas,2017-02-08,1,1059041760.4780769,9.442498278335842e-10
7120,Selvas Calido-Secas,2017-02-09,4,1059041760.4780769,3.776999311334337e-09
7121,Selvas Calido-Secas,2017-02-10,1,1059041760.4780769,9.442498278335842e-10
7122,Selvas Calido-Secas,2017-02-11,10,1059041760.4780769,9.442498278335841e-09
7123,Selvas Calido-Secas,2017-02-12,1,1059041760.4780769,9.442498278335842e-10
7124,Selvas Calido-Secas,2017-02-13,4,1059041760.4780769,3.776999311334337e-09
7125,Selvas Calido-Secas,2017-02-15,2,1059041760.4780769,1.8884996556671684e-09
7126,Selvas Calido-Secas,2017-02-18,6,1059041760.4780769,5.665498967001505e-09
7127,Selvas Calido-Secas,2017-02-20,5,1059041760.4780769,4.721249139167921e-09
7128,Selvas Calido-Secas,2017-02-21,1,1059041760.4780769,9.442498278335842e-10
7129,Selvas Calido-Secas,2017-02-22,13,1059041760.4780769,1.2275247761836593e-08
7130,Selvas Calido-Secas,2017-02-23,6,1059041760.4780769,5.665498967001505e-09
7131,Selvas Calido-Secas,2017-02-24,23,1059041760.4780769,2.1717746040172435e-08
7132,Selvas Calido-Secas,2017-02-25,4,1059041760.4780769,3.776999311334337e-09
7133,Selvas Calido-Secas,2017-02-26,2,1059041760.4780769,1.8884996556671684e-09
7134,Selvas Calido-Secas,2017-02-27,7,1059041760.4780769,6.609748794835089e-09
7135,Selvas Calido-Secas,2017-02-28,3,1059041760.4780769,2.8327494835007524e-09
7136,Selvas Calido-Secas,2017-03-01,21,1059041760.4780769,1.9829246384505267e-08
7137,Selvas Calido-Secas,2017-03-03,15,1059041760.4780769,1.4163747417503761e-08
7138,Selvas Calido-Secas,2017-03-04,12,1059041760.4780769,1.133099793400301e-08
7139,Selvas Calido-Secas,2017-03-05,5,1059041760.4780769,4.721249139167921e-09
7140,Selvas Calido-Secas,2017-03-06,15,1059041760.4780769,1.4163747417503761e-08
7141,Selvas Calido-Secas,2017-03-07,5,1059041760.4780769,4.721249139167921e-09
7142,Selvas Calido-Secas,2017-03-08,15,1059041760.4780769,1.4163747417503761e-08
7143,Selvas Calido-Secas,2017-03-09,3,1059041760.4780769,2.8327494835007524e-09
7144,Selvas Calido-Secas,2017-03-10,5,1059041760.4780769,4.721249139167921e-09
7145,Selvas Calido-Secas,2017-03-11,2,1059041760.4780769,1.8884996556671684e-09
7146,Selvas Calido-Secas,2017-03-12,2,1059041760.4780769,1.8884996556671684e-09
7147,Selvas Calido-Secas,2017-03-13,1,1059041760.4780769,9.442498278335842e-10
7148,Selvas Calido-Secas,2017-03-14,3,1059041760.4780769,2.8327494835007524e-09
7149,Selvas Calido-Secas,2017-03-15,4,1059041760.4780769,3.776999311334337e-09
7150,Selvas Calido-Secas,2017-03-16,10,1059041760.4780769,9.442498278335841e-09
7151,Selvas Calido-Secas,2017-03-17,15,1059041760.4780769,1.4163747417503761e-08
7152,Selvas Calido-Secas,2017-03-18,11,1059041760.4780769,1.0386748106169425e-08
7153,Selvas Calido-Secas,2017-03-19,23,1059041760.4780769,2.1717746040172435e-08
7154,Selvas Calido-Secas,2017-03-20,33,1059041760.4780769,3.116024431850828e-08
7155,Selvas Calido-Secas,2017-03-21,4,1059041760.4780769,3.776999311334337e-09
7156,Selvas Calido-Secas,2017-03-22,24,1059041760.4780769,2.266199586800602e-08
7157,Selvas Calido-Secas,2017-03-23,2,1059041760.4780769,1.8884996556671684e-09
7158,Selvas Calido-Secas,2017-03-24,24,1059041760.4780769,2.266199586800602e-08
7159,Selvas Calido-Secas,2017-03-25,2,1059041760.4780769,1.8884996556671684e-09
7160,Selvas Calido-Secas,2017-03-26,13,1059041760.4780769,1.2275247761836593e-08
7161,Selvas Calido-Secas,2017-03-27,6,1059041760.4780769,5.665498967001505e-09
7162,Selvas Calido-Secas,2017-03-28,9,1059041760.4780769,8.498248450502257e-09
7163,Selvas Calido-Secas,2017-03-29,12,1059041760.4780769,1.133099793400301e-08
7164,Selvas Calido-Secas,2017-03-30,4,1059041760.4780769,3.776999311334337e-09
7165,Selvas Calido-Secas,2017-03-31,16,1059041760.4780769,1.5107997245337347e-08
7166,Selvas Calido-Secas,2017-04-01,6,1059041760.4780769,5.665498967001505e-09
7167,Selvas Calido-Secas,2017-04-02,35,1059041760.4780769,3.3048743974175446e-08
7168,Selvas Calido-Secas,2017-04-03,12,1059041760.4780769,1.133099793400301e-08
7169,Selvas Calido-Secas,2017-04-04,13,1059041760.4780769,1.2275247761836593e-08
7170,Selvas Calido-Secas,2017-04-05,18,1059041760.4780769,1.6996496901004515e-08
7171,Selvas Calido-Secas,2017-04-06,2,1059041760.4780769,1.8884996556671684e-09
7172,Selvas Calido-Secas,2017-04-07,33,1059041760.4780769,3.116024431850828e-08
7173,Selvas Calido-Secas,2017-04-08,8,1059041760.4780769,7.553998622668673e-09
7174,Selvas Calido-Secas,2017-04-09,18,1059041760.4780769,1.6996496901004515e-08
7175,Selvas Calido-Secas,2017-04-10,14,1059041760.4780769,1.3219497589670177e-08
7176,Selvas Calido-Secas,2017-04-11,17,1059041760.4780769,1.605224707317093e-08
7177,Selvas Calido-Secas,2017-04-12,22,1059041760.4780769,2.077349621233885e-08
7178,Selvas Calido-Secas,2017-04-13,14,1059041760.4780769,1.3219497589670177e-08
7179,Selvas Calido-Secas,2017-04-14,26,1059041760.4780769,2.4550495523673187e-08
7180,Selvas Calido-Secas,2017-04-15,12,1059041760.4780769,1.133099793400301e-08
7181,Selvas Calido-Secas,2017-04-16,27,1059041760.4780769,2.549474535150677e-08
7182,Selvas Calido-Secas,2017-04-17,22,1059041760.4780769,2.077349621233885e-08
7183,Selvas Calido-Secas,2017-04-18,16,1059041760.4780769,1.5107997245337347e-08
7184,Selvas Calido-Secas,2017-04-19,31,1059041760.4780769,2.927174466284111e-08
7185,Selvas Calido-Secas,2017-04-20,17,1059041760.4780769,1.605224707317093e-08
7186,Selvas Calido-Secas,2017-04-21,37,1059041760.4780769,3.4937243629842614e-08
7187,Selvas Calido-Secas,2017-04-22,14,1059041760.4780769,1.3219497589670177e-08
7188,Selvas Calido-Secas,2017-04-23,29,1059041760.4780769,2.738324500717394e-08
7189,Selvas Calido-Secas,2017-04-24,2,1059041760.4780769,1.8884996556671684e-09
7190,Selvas Calido-Secas,2017-04-25,44,1059041760.4780769,4.15469924246777e-08
7191,Selvas Calido-Secas,2017-04-26,30,1059041760.4780769,2.8327494835007523e-08
7192,Selvas Calido-Secas,2017-04-27,20,1059041760.4780769,1.8884996556671683e-08
7193,Selvas Calido-Secas,2017-04-28,11,1059041760.4780769,1.0386748106169425e-08
7194,Selvas Calido-Secas,2017-04-29,24,1059041760.4780769,2.266199586800602e-08
7195,Selvas Calido-Secas,2017-04-30,73,1059041760.4780769,6.893023743185164e-08
7196,Selvas Calido-Secas,2017-05-01,10,1059041760.4780769,9.442498278335841e-09
7197,Selvas Calido-Secas,2017-05-02,45,1059041760.4780769,4.2491242252511286e-08
7198,Selvas Calido-Secas,2017-05-03,31,1059041760.4780769,2.927174466284111e-08
7199,Selvas Calido-Secas,2017-05-04,27,1059041760.4780769,2.549474535150677e-08
7200,Selvas Calido-Secas,2017-05-05,31,1059041760.4780769,2.927174466284111e-08
7201,Selvas Calido-Secas,2017-05-06,15,1059041760.4780769,1.4163747417503761e-08
7202,Selvas Calido-Secas,2017-05-07,44,1059041760.4780769,4.15469924246777e-08
7203,Selvas Calido-Secas,2017-05-08,12,1059041760.4780769,1.133099793400301e-08
7204,Selvas Calido-Secas,2017-05-09,15,1059041760.4780769,1.4163747417503761e-08
7205,Selvas Calido-Secas,2017-05-10,13,1059041760.4780769,1.2275247761836593e-08
7206,Selvas Calido-Secas,2017-05-11,39,1059041760.4780769,3.682574328550978e-08
7207,Selvas Calido-Secas,2017-05-12,40,1059041760.4780769,3.7769993113343366e-08
7208,Selvas Calido-Secas,2017-05-13,11,1059041760.4780769,1.0386748106169425e-08
7209,Selvas Calido-Secas,2017-05-14,37,1059041760.4780769,3.4937243629842614e-08
7210,Selvas Calido-Secas,2017-05-15,8,1059041760.4780769,7.553998622668673e-09
7211,Selvas Calido-Secas,2017-05-16,27,1059041760.4780769,2.549474535150677e-08
7212,Selvas Calido-Secas,2017-05-17,15,1059041760.4780769,1.4163747417503761e-08
7213,Selvas Calido-Secas,2017-05-18,26,1059041760.4780769,2.4550495523673187e-08
7214,Selvas Calido-Secas,2017-05-19,16,1059041760.4780769,1.5107997245337347e-08
7215,Selvas Calido-Secas,2017-05-20,6,1059041760.4780769,5.665498967001505e-09
7216,Selvas Calido-Secas,2017-05-21,13,1059041760.4780769,1.2275247761836593e-08
7217,Selvas Calido-Secas,2017-05-22,27,1059041760.4780769,2.549474535150677e-08
7218,Selvas Calido-Secas,2017-05-23,18,1059041760.4780769,1.6996496901004515e-08
7219,Selvas Calido-Secas,2017-05-24,26,1059041760.4780769,2.4550495523673187e-08
7220,Selvas Calido-Secas,2017-05-25,7,1059041760.4780769,6.609748794835089e-09
7221,Selvas Calido-Secas,2017-05-26,7,1059041760.4780769,6.609748794835089e-09
7222,Selvas Calido-Secas,2017-05-27,12,1059041760.4780769,1.133099793400301e-08
7223,Selvas Calido-Secas,2017-05-28,20,1059041760.4780769,1.8884996556671683e-08
7224,Selvas Calido-Secas,2017-05-29,4,1059041760.4780769,3.776999311334337e-09
7225,Selvas Calido-Secas,2017-05-30,10,1059041760.4780769,9.442498278335841e-09
7226,Selvas Calido-Secas,2017-05-31,1,1059041760.4780769,9.442498278335842e-10
7227,Selvas Calido-Secas,2017-06-01,12,1059041760.4780769,1.133099793400301e-08
7228,Selvas Calido-Secas,2017-06-02,4,1059041760.4780769,3.776999311334337e-09
7229,Selvas Calido-Secas,2017-06-03,9,1059041760.4780769,8.498248450502257e-09
7230,Selvas Calido-Secas,2017-06-04,9,1059041760.4780769,8.498248450502257e-09
7231,Selvas Calido-Secas,2017-06-05,4,1059041760.4780769,3.776999311334337e-09
7232,Selvas Calido-Secas,2017-06-06,16,1059041760.4780769,1.5107997245337347e-08
7233,Selvas Calido-Secas,2017-06-07,3,1059041760.4780769,2.8327494835007524e-09
7234,Selvas Calido-Secas,2017-06-08,19,1059041760.4780769,1.79407467288381e-08
7235,Selvas Calido-Secas,2017-06-09,10,1059041760.4780769,9.442498278335841e-09
7236,Selvas Calido-Secas,2017-06-10,38,1059041760.4780769,3.58814934576762e-08
7237,Selvas Calido-Secas,2017-06-11,7,1059041760.4780769,6.609748794835089e-09
7238,Selvas Calido-Secas,2017-06-12,2,1059041760.4780769,1.8884996556671684e-09
7239,Selvas Calido-Secas,2017-06-13,5,1059041760.4780769,4.721249139167921e-09
7240,Selvas Calido-Secas,2017-06-14,3,1059041760.4780769,2.8327494835007524e-09
7241,Selvas Calido-Secas,2017-06-15,17,1059041760.4780769,1.605224707317093e-08
7242,Selvas Calido-Secas,2017-06-16,1,1059041760.4780769,9.442498278335842e-10
7243,Selvas Calido-Secas,2017-06-17,2,1059041760.4780769,1.8884996556671684e-09
7244,Selvas Calido-Secas,2017-06-18,4,1059041760.4780769,3.776999311334337e-09
7245,Selvas Calido-Secas,2017-06-19,7,1059041760.4780769,6.609748794835089e-09
7246,Selvas Calido-Secas,2017-06-20,5,1059041760.4780769,4.721249139167921e-09
7247,Selvas Calido-Secas,2017-06-21,4,1059041760.4780769,3.776999311334337e-09
7248,Selvas Calido-Secas,2017-06-22,11,1059041760.4780769,1.0386748106169425e-08
7249,Selvas Calido-Secas,2017-06-23,5,1059041760.4780769,4.721249139167921e-09
7250,Selvas Calido-Secas,2017-06-24,6,1059041760.4780769,5.665498967001505e-09
7251,Selvas Calido-Secas,2017-06-25,2,1059041760.4780769,1.8884996556671684e-09
7252,Selvas Calido-Secas,2017-06-26,3,1059041760.4780769,2.8327494835007524e-09
7253,Selvas Calido-Secas,2017-06-27,3,1059041760.4780769,2.8327494835007524e-09
7254,Selvas Calido-Secas,2017-06-30,1,1059041760.4780769,9.442498278335842e-10
7255,Selvas Calido-Secas,2017-07-01,2,1059041760.4780769,1.8884996556671684e-09
7256,Selvas Calido-Secas,2017-07-03,1,1059041760.4780769,9.442498278335842e-10
7257,Selvas Calido-Secas,2017-07-04,1,1059041760.4780769,9.442498278335842e-10
7258,Selvas Calido-Secas,2017-07-05,1,1059041760.4780769,9.442498278335842e-10
7259,Selvas Calido-Secas,2017-07-06,2,1059041760.4780769,1.8884996556671684e-09
7260,Selvas Calido-Secas,2017-07-07,3,1059041760.4780769,2.8327494835007524e-09
7261,Selvas Calido-Secas,2017-07-11,1,1059041760.4780769,9.442498278335842e-10
7262,Selvas Calido-Secas,2017-07-15,4,1059041760.4780769,3.776999311334337e-09
7263,Selvas Calido-Secas,2017-07-19,1,1059041760.4780769,9.442498278335842e-10
7264,Selvas Calido-Secas,2017-07-20,1,1059041760.4780769,9.442498278335842e-10
7265,Selvas Calido-Secas,2017-07-23,1,1059041760.4780769,9.442498278335842e-10
7266,Selvas Calido-Secas,2017-07-24,1,1059041760.4780769,9.442498278335842e-10
7267,Selvas Calido-Secas,2017-07-29,1,1059041760.4780769,9.442498278335842e-10
7268,Selvas Calido-Secas,2017-07-30,1,1059041760.4780769,9.442498278335842e-10
7269,Selvas Calido-Secas,2017-08-01,2,1059041760.4780769,1.8884996556671684e-09
7270,Selvas Calido-Secas,2017-08-03,1,1059041760.4780769,9.442498278335842e-10
7271,Selvas Calido-Secas,2017-08-04,4,1059041760.4780769,3.776999311334337e-09
7272,Selvas Calido-Secas,2017-08-08,1,1059041760.4780769,9.442498278335842e-10
7273,Selvas Calido-Secas,2017-08-09,2,1059041760.4780769,1.8884996556671684e-09
7274,Selvas Calido-Secas,2017-08-11,2,1059041760.4780769,1.8884996556671684e-09
7275,Selvas Calido-Secas,2017-08-28,1,1059041760.4780769,9.442498278335842e-10
7276,Selvas Calido-Secas,2017-09-13,1,1059041760.4780769,9.442498278335842e-10
7277,Selvas Calido-Secas,2017-09-21,1,1059041760.4780769,9.442498278335842e-10
7278,Selvas Calido-Secas,2017-10-01,1,1059041760.4780769,9.442498278335842e-10
7279,Selvas Calido-Secas,2017-10-08,1,1059041760.4780769,9.442498278335842e-10
7280,Selvas Calido-Secas,2017-11-17,1,1059041760.4780769,9.442498278335842e-10
7281,Selvas Calido-Secas,2017-11-22,1,1059041760.4780769,9.442498278335842e-10
7282,Selvas Calido-Secas,2017-11-24,1,1059041760.4780769,9.442498278335842e-10
7283,Selvas Calido-Secas,2017-11-30,3,1059041760.4780769,2.8327494835007524e-09
7284,Selvas Calido-Secas,2017-12-10,1,1059041760.4780769,9.442498278335842e-10
7285,Selvas Calido-Secas,2017-12-12,2,1059041760.4780769,1.8884996556671684e-09
7286,Selvas Calido-Secas,2017-12-19,3,1059041760.4780769,2.8327494835007524e-09
7287,Selvas Calido-Secas,2017-12-21,1,1059041760.4780769,9.442498278335842e-10
7288,Selvas Calido-Secas,2017-12-24,1,1059041760.4780769,9.442498278335842e-10
7289,Selvas Calido-Secas,2017-12-30,2,1059041760.4780769,1.8884996556671684e-09
7290,Selvas Calido-Secas,2017-12-31,1,1059041760.4780769,9.442498278335842e-10
7291,Selvas Calido-Secas,2018-01-04,1,1059041760.4780769,9.442498278335842e-10
7292,Selvas Calido-Secas,2018-01-05,2,1059041760.4780769,1.8884996556671684e-09
7293,Selvas Calido-Secas,2018-01-08,3,1059041760.4780769,2.8327494835007524e-09
7294,Selvas Calido-Secas,2018-01-10,1,1059041760.4780769,9.442498278335842e-10
7295,Selvas Calido-Secas,2018-01-11,2,1059041760.4780769,1.8884996556671684e-09
7296,Selvas Calido-Secas,2018-01-12,9,1059041760.4780769,8.498248450502257e-09
7297,Selvas Calido-Secas,2018-01-14,1,1059041760.4780769,9.442498278335842e-10
7298,Selvas Calido-Secas,2018-01-15,4,1059041760.4780769,3.776999311334337e-09
7299,Selvas Calido-Secas,2018-01-17,1,1059041760.4780769,9.442498278335842e-10
7300,Selvas Calido-Secas,2018-01-22,1,1059041760.4780769,9.442498278335842e-10
7301,Selvas Calido-Secas,2018-01-24,1,1059041760.4780769,9.442498278335842e-10
7302,Selvas Calido-Secas,2018-01-27,3,1059041760.4780769,2.8327494835007524e-09
7303,Selvas Calido-Secas,2018-01-29,2,1059041760.4780769,1.8884996556671684e-09
7304,Selvas Calido-Secas,2018-01-31,1,1059041760.4780769,9.442498278335842e-10
7305,Selvas Calido-Secas,2018-02-02,1,1059041760.4780769,9.442498278335842e-10
7306,Selvas Calido-Secas,2018-02-03,2,1059041760.4780769,1.8884996556671684e-09
7307,Selvas Calido-Secas,2018-02-04,3,1059041760.4780769,2.8327494835007524e-09
7308,Selvas Calido-Secas,2018-02-06,2,1059041760.4780769,1.8884996556671684e-09
7309,Selvas Calido-Secas,2018-02-08,1,1059041760.4780769,9.442498278335842e-10
7310,Selvas Calido-Secas,2018-02-09,2,1059041760.4780769,1.8884996556671684e-09
7311,Selvas Calido-Secas,2018-02-11,1,1059041760.4780769,9.442498278335842e-10
7312,Selvas Calido-Secas,2018-02-12,3,1059041760.4780769,2.8327494835007524e-09
7313,Selvas Calido-Secas,2018-02-14,4,1059041760.4780769,3.776999311334337e-09
7314,Selvas Calido-Secas,2018-02-15,2,1059041760.4780769,1.8884996556671684e-09
7315,Selvas Calido-Secas,2018-02-16,1,1059041760.4780769,9.442498278335842e-10
7316,Selvas Calido-Secas,2018-02-18,2,1059041760.4780769,1.8884996556671684e-09
7317,Selvas Calido-Secas,2018-02-19,6,1059041760.4780769,5.665498967001505e-09
7318,Selvas Calido-Secas,2018-02-20,1,1059041760.4780769,9.442498278335842e-10
7319,Selvas Calido-Secas,2018-02-21,13,1059041760.4780769,1.2275247761836593e-08
7320,Selvas Calido-Secas,2018-02-22,2,1059041760.4780769,1.8884996556671684e-09
7321,Selvas Calido-Secas,2018-02-23,7,1059041760.4780769,6.609748794835089e-09
7322,Selvas Calido-Secas,2018-02-24,1,1059041760.4780769,9.442498278335842e-10
7323,Selvas Calido-Secas,2018-02-25,14,1059041760.4780769,1.3219497589670177e-08
7324,Selvas Calido-Secas,2018-02-27,3,1059041760.4780769,2.8327494835007524e-09
7325,Selvas Calido-Secas,2018-02-28,6,1059041760.4780769,5.665498967001505e-09
7326,Selvas Calido-Secas,2018-03-01,5,1059041760.4780769,4.721249139167921e-09
7327,Selvas Calido-Secas,2018-03-02,8,1059041760.4780769,7.553998622668673e-09
7328,Selvas Calido-Secas,2018-03-03,2,1059041760.4780769,1.8884996556671684e-09
7329,Selvas Calido-Secas,2018-03-04,15,1059041760.4780769,1.4163747417503761e-08
7330,Selvas Calido-Secas,2018-03-05,5,1059041760.4780769,4.721249139167921e-09
7331,Selvas Calido-Secas,2018-03-06,3,1059041760.4780769,2.8327494835007524e-09
7332,Selvas Calido-Secas,2018-03-08,3,1059041760.4780769,2.8327494835007524e-09
7333,Selvas Calido-Secas,2018-03-09,10,1059041760.4780769,9.442498278335841e-09
7334,Selvas Calido-Secas,2018-03-10,1,1059041760.4780769,9.442498278335842e-10
7335,Selvas Calido-Secas,2018-03-11,3,1059041760.4780769,2.8327494835007524e-09
7336,Selvas Calido-Secas,2018-03-12,2,1059041760.4780769,1.8884996556671684e-09
7337,Selvas Calido-Secas,2018-03-13,2,1059041760.4780769,1.8884996556671684e-09
7338,Selvas Calido-Secas,2018-03-14,6,1059041760.4780769,5.665498967001505e-09
7339,Selvas Calido-Secas,2018-03-15,5,1059041760.4780769,4.721249139167921e-09
7340,Selvas Calido-Secas,2018-03-16,5,1059041760.4780769,4.721249139167921e-09
7341,Selvas Calido-Secas,2018-03-17,3,1059041760.4780769,2.8327494835007524e-09
7342,Selvas Calido-Secas,2018-03-18,11,1059041760.4780769,1.0386748106169425e-08
7343,Selvas Calido-Secas,2018-03-19,2,1059041760.4780769,1.8884996556671684e-09
7344,Selvas Calido-Secas,2018-03-20,19,1059041760.4780769,1.79407467288381e-08
7345,Selvas Calido-Secas,2018-03-21,8,1059041760.4780769,7.553998622668673e-09
7346,Selvas Calido-Secas,2018-03-22,11,1059041760.4780769,1.0386748106169425e-08
