,tipo_suelo,fecha,num_incendios,area_km2_tipo_suelo,incendios_cada_km2
7740,Selva baja caducifolia y subcaducifolia,2016-04-20,20,407263081.0176437,4.910830598743506e-08
7741,Selva baja caducifolia y subcaducifolia,2016-04-21,18,407263081.0176437,4.419747538869155e-08
7742,Selva baja caducifolia y subcaducifolia,2016-04-22,3,407263081.0176437,7.3662458981152584e-09
7743,Selva baja caducifolia y subcaducifolia,2016-04-23,8,407263081.0176437,1.9643322394974024e-08
7744,Selva baja caducifolia y subcaducifolia,2016-04-24,24,407263081.0176437,5.892996718492207e-08
7745,Selva baja caducifolia y subcaducifolia,2016-04-25,24,407263081.0176437,5.892996718492207e-08
7746,Selva baja caducifolia y subcaducifolia,2016-04-26,1,407263081.0176437,2.455415299371753e-09
7747,Selva baja caducifolia y subcaducifolia,2016-04-27,70,407263081.0176437,1.718790709560227e-07
7748,Selva baja caducifolia y subcaducifolia,2016-04-28,16,407263081.0176437,3.928664478994805e-08
7749,Selva baja caducifolia y subcaducifolia,2016-04-29,25,407263081.0176437,6.138538248429383e-08
7750,Selva baja caducifolia y subcaducifolia,2016-04-30,3,407263081.0176437,7.3662458981152584e-09
7751,Selva baja caducifolia y subcaducifolia,2016-05-01,19,407263081.0176437,4.6652890688063305e-08
7752,Selva baja caducifolia y subcaducifolia,2016-05-02,26,407263081.0176437,6.384079778366558e-08
7753,Selva baja caducifolia y subcaducifolia,2016-05-03,3,407263081.0176437,7.3662458981152584e-09
7754,Selva baja caducifolia y subcaducifolia,2016-05-04,34,407263081.0176437,8.34841201786396e-08
7755,Selva baja caducifolia y subcaducifolia,2016-05-05,7,407263081.0176437,1.718790709560227e-08
7756,Selva baja caducifolia y subcaducifolia,2016-05-06,14,407263081.0176437,3.437581419120454e-08
7757,Selva baja caducifolia y subcaducifolia,2016-05-07,18,407263081.0176437,4.419747538869155e-08
7758,Selva baja caducifolia y subcaducifolia,2016-05-08,22,407263081.0176437,5.401913658617856e-08
7759,Selva baja caducifolia y subcaducifolia,2016-05-09,4,407263081.0176437,9.821661197487012e-09
7760,Selva baja caducifolia y subcaducifolia,2016-05-10,7,407263081.0176437,1.718790709560227e-08
7761,Selva baja caducifolia y subcaducifolia,2016-05-11,23,407263081.0176437,5.6474551885550315e-08
7762,Selva baja caducifolia y subcaducifolia,2016-05-12,8,407263081.0176437,1.9643322394974024e-08
7763,Selva baja caducifolia y subcaducifolia,2016-05-13,26,407263081.0176437,6.384079778366558e-08
7764,Selva baja caducifolia y subcaducifolia,2016-05-14,8,407263081.0176437,1.9643322394974024e-08
7765,Selva baja caducifolia y subcaducifolia,2016-05-15,6,407263081.0176437,1.4732491796230517e-08
7766,Selva baja caducifolia y subcaducifolia,2016-05-16,4,407263081.0176437,9.821661197487012e-09
7767,Selva baja caducifolia y subcaducifolia,2016-05-17,6,407263081.0176437,1.4732491796230517e-08
7768,Selva baja caducifolia y subcaducifolia,2016-05-18,22,407263081.0176437,5.401913658617856e-08
7769,Selva baja caducifolia y subcaducifolia,2016-05-19,12,407263081.0176437,2.9464983592461034e-08
7770,Selva baja caducifolia y subcaducifolia,2016-05-20,19,407263081.0176437,4.6652890688063305e-08
7771,Selva baja caducifolia y subcaducifolia,2016-05-21,6,407263081.0176437,1.4732491796230517e-08
7772,Selva baja caducifolia y subcaducifolia,2016-05-22,22,407263081.0176437,5.401913658617856e-08
7773,Selva baja caducifolia y subcaducifolia,2016-05-23,3,407263081.0176437,7.3662458981152584e-09
7774,Selva baja caducifolia y subcaducifolia,2016-05-24,6,407263081.0176437,1.4732491796230517e-08
7775,Selva baja caducifolia y subcaducifolia,2016-05-25,11,407263081.0176437,2.700956829308928e-08
7776,Selva baja caducifolia y subcaducifolia,2016-05-26,4,407263081.0176437,9.821661197487012e-09
7777,Selva baja caducifolia y subcaducifolia,2016-05-27,14,407263081.0176437,3.437581419120454e-08
7778,Selva baja caducifolia y subcaducifolia,2016-05-28,5,407263081.0176437,1.2277076496858764e-08
7779,Selva baja caducifolia y subcaducifolia,2016-05-29,4,407263081.0176437,9.821661197487012e-09
7780,Selva baja caducifolia y subcaducifolia,2016-05-30,6,407263081.0176437,1.4732491796230517e-08
7781,Selva baja caducifolia y subcaducifolia,2016-05-31,6,407263081.0176437,1.4732491796230517e-08
7782,Selva baja caducifolia y subcaducifolia,2016-06-01,10,407263081.0176437,2.455415299371753e-08
7783,Selva baja caducifolia y subcaducifolia,2016-06-02,1,407263081.0176437,2.455415299371753e-09
7784,Selva baja caducifolia y subcaducifolia,2016-06-03,18,407263081.0176437,4.419747538869155e-08
7785,Selva baja caducifolia y subcaducifolia,2016-06-04,8,407263081.0176437,1.9643322394974024e-08
7786,Selva baja caducifolia y subcaducifolia,2016-06-05,13,407263081.0176437,3.192039889183279e-08
7787,Selva baja caducifolia y subcaducifolia,2016-06-06,1,407263081.0176437,2.455415299371753e-09
7788,Selva baja caducifolia y subcaducifolia,2016-06-07,5,407263081.0176437,1.2277076496858764e-08
7789,Selva baja caducifolia y subcaducifolia,2016-06-08,10,407263081.0176437,2.455415299371753e-08
7790,Selva baja caducifolia y subcaducifolia,2016-06-09,5,407263081.0176437,1.2277076496858764e-08
7791,Selva baja caducifolia y subcaducifolia,2016-06-10,3,407263081.0176437,7.3662458981152584e-09
7792,Selva baja caducifolia y subcaducifolia,2016-06-11,4,407263081.0176437,9.821661197487012e-09
7793,Selva baja caducifolia y subcaducifolia,2016-06-12,5,407263081.0176437,1.2277076496858764e-08
7794,Selva baja caducifolia y subcaducifolia,2016-06-14,1,407263081.0176437,2.455415299371753e-09
7795,Selva baja caducifolia y subcaducifolia,2016-06-15,1,407263081.0176437,2.455415299371753e-09
7796,Selva baja caducifolia y subcaducifolia,2016-06-16,4,407263081.0176437,9.821661197487012e-09
7797,Selva baja caducifolia y subcaducifolia,2016-06-19,1,407263081.0176437,2.455415299371753e-09
7798,Selva baja caducifolia y subcaducifolia,2016-06-23,2,407263081.0176437,4.910830598743506e-09
7799,Selva baja caducifolia y subcaducifolia,2016-06-24,1,407263081.0176437,2.455415299371753e-09
7800,Selva baja caducifolia y subcaducifolia,2016-07-09,1,407263081.0176437,2.455415299371753e-09
7801,Selva baja caducifolia y subcaducifolia,2016-08-13,1,407263081.0176437,2.455415299371753e-09
7802,Selva baja caducifolia y subcaducifolia,2016-08-25,1,407263081.0176437,2.455415299371753e-09
7803,Selva baja caducifolia y subcaducifolia,2016-09-21,1,407263081.0176437,2.455415299371753e-09
7804,Selva baja caducifolia y subcaducifolia,2016-10-05,1,407263081.0176437,2.455415299371753e-09
7805,Selva baja caducifolia y subcaducifolia,2016-10-29,1,407263081.0176437,2.455415299371753e-09
7806,Selva baja caducifolia y subcaducifolia,2016-10-31,1,407263081.0176437,2.455415299371753e-09
7807,Selva baja caducifolia y subcaducifolia,2016-12-11,3,407263081.0176437,7.3662458981152584e-09
7808,Selva baja caducifolia y subcaducifolia,2016-12-21,1,407263081.0176437,2.455415299371753e-09
7809,Selva baja caducifolia y subcaducifolia,2016-12-29,2,407263081.0176437,4.910830598743506e-09
7810,Selva baja caducifolia y subcaducifolia,2017-01-06,1,407263081.0176437,2.455415299371753e-09
7811,Selva baja caducifolia y subcaducifolia,2017-01-07,1,407263081.0176437,2.455415299371753e-09
7812,Selva baja caducifolia y subcaducifolia,2017-01-08,2,407263081.0176437,4.910830598743506e-09
7813,Selva baja caducifolia y subcaducifolia,2017-01-09,3,407263081.0176437,7.3662458981152584e-09
7814,Selva baja caducifolia y subcaducifolia,2017-01-10,1,407263081.0176437,2.455415299371753e-09
7815,Selva baja caducifolia y subcaducifolia,2017-01-12,2,407263081.0176437,4.910830598743506e-09
7816,Selva baja caducifolia y subcaducifolia,2017-01-15,1,407263081.0176437,2.455415299371753e-09
7817,Selva baja caducifolia y subcaducifolia,2017-01-19,1,407263081.0176437,2.455415299371753e-09
7818,Selva baja caducifolia y subcaducifolia,2017-01-21,4,407263081.0176437,9.821661197487012e-09
7819,Selva baja caducifolia y subcaducifolia,2017-01-23,1,407263081.0176437,2.455415299371753e-09
7820,Selva baja caducifolia y subcaducifolia,2017-01-24,2,407263081.0176437,4.910830598743506e-09
7821,Selva baja caducifolia y subcaducifolia,2017-01-25,2,407263081.0176437,4.910830598743506e-09
7822,Selva baja caducifolia y subcaducifolia,2017-01-26,2,407263081.0176437,4.910830598743506e-09
7823,Selva baja caducifolia y subcaducifolia,2017-01-28,1,407263081.0176437,2.455415299371753e-09
7824,Selva baja caducifolia y subcaducifolia,2017-01-29,1,407263081.0176437,2.455415299371753e-09
7825,Selva baja caducifolia y subcaducifolia,2017-01-30,1,407263081.0176437,2.455415299371753e-09
7826,Selva baja caducifolia y subcaducifolia,2017-02-02,1,407263081.0176437,2.455415299371753e-09
7827,Selva baja caducifolia y subcaducifolia,2017-02-04,3,407263081.0176437,7.3662458981152584e-09
7828,Selva baja caducifolia y subcaducifolia,2017-02-09,2,407263081.0176437,4.910830598743506e-09
7829,Selva baja caducifolia y subcaducifolia,2017-02-11,9,407263081.0176437,2.2098737694345776e-08
7830,Selva baja caducifolia y subcaducifolia,2017-02-15,1,407263081.0176437,2.455415299371753e-09
7831,Selva baja caducifolia y subcaducifolia,2017-02-18,1,407263081.0176437,2.455415299371753e-09
7832,Selva baja caducifolia y subcaducifolia,2017-02-19,1,407263081.0176437,2.455415299371753e-09
7833,Selva baja caducifolia y subcaducifolia,2017-02-20,3,407263081.0176437,7.3662458981152584e-09
7834,Selva baja caducifolia y subcaducifolia,2017-02-22,9,407263081.0176437,2.2098737694345776e-08
7835,Selva baja caducifolia y subcaducifolia,2017-02-24,9,407263081.0176437,2.2098737694345776e-08
7836,Selva baja caducifolia y subcaducifolia,2017-02-25,1,407263081.0176437,2.455415299371753e-09
7837,Selva baja caducifolia y subcaducifolia,2017-02-27,3,407263081.0176437,7.3662458981152584e-09
7838,Selva baja caducifolia y subcaducifolia,2017-02-28,2,407263081.0176437,4.910830598743506e-09
7839,Selva baja caducifolia y subcaducifolia,2017-03-01,3,407263081.0176437,7.3662458981152584e-09
7840,Selva baja caducifolia y subcaducifolia,2017-03-03,8,407263081.0176437,1.9643322394974024e-08
7841,Selva baja caducifolia y subcaducifolia,2017-03-04,9,407263081.0176437,2.2098737694345776e-08
7842,Selva baja caducifolia y subcaducifolia,2017-03-05,2,407263081.0176437,4.910830598743506e-09
7843,Selva baja caducifolia y subcaducifolia,2017-03-06,12,407263081.0176437,2.9464983592461034e-08
7844,Selva baja caducifolia y subcaducifolia,2017-03-07,1,407263081.0176437,2.455415299371753e-09
7845,Selva baja caducifolia y subcaducifolia,2017-03-08,8,407263081.0176437,1.9643322394974024e-08
7846,Selva baja caducifolia y subcaducifolia,2017-03-09,3,407263081.0176437,7.3662458981152584e-09
7847,Selva baja caducifolia y subcaducifolia,2017-03-10,2,407263081.0176437,4.910830598743506e-09
7848,Selva baja caducifolia y subcaducifolia,2017-03-12,4,407263081.0176437,9.821661197487012e-09
7849,Selva baja caducifolia y subcaducifolia,2017-03-15,3,407263081.0176437,7.3662458981152584e-09
7850,Selva baja caducifolia y subcaducifolia,2017-03-16,5,407263081.0176437,1.2277076496858764e-08
7851,Selva baja caducifolia y subcaducifolia,2017-03-17,9,407263081.0176437,2.2098737694345776e-08
7852,Selva baja caducifolia y subcaducifolia,2017-03-18,10,407263081.0176437,2.455415299371753e-08
7853,Selva baja caducifolia y subcaducifolia,2017-03-19,18,407263081.0176437,4.419747538869155e-08
7854,Selva baja caducifolia y subcaducifolia,2017-03-20,17,407263081.0176437,4.17420600893198e-08
7855,Selva baja caducifolia y subcaducifolia,2017-03-21,2,407263081.0176437,4.910830598743506e-09
7856,Selva baja caducifolia y subcaducifolia,2017-03-22,11,407263081.0176437,2.700956829308928e-08
7857,Selva baja caducifolia y subcaducifolia,2017-03-23,1,407263081.0176437,2.455415299371753e-09
7858,Selva baja caducifolia y subcaducifolia,2017-03-24,13,407263081.0176437,3.192039889183279e-08
7859,Selva baja caducifolia y subcaducifolia,2017-03-26,8,407263081.0176437,1.9643322394974024e-08
7860,Selva baja caducifolia y subcaducifolia,2017-03-27,9,407263081.0176437,2.2098737694345776e-08
7861,Selva baja caducifolia y subcaducifolia,2017-03-28,8,407263081.0176437,1.9643322394974024e-08
7862,Selva baja caducifolia y subcaducifolia,2017-03-29,3,407263081.0176437,7.3662458981152584e-09
7863,Selva baja caducifolia y subcaducifolia,2017-03-30,2,407263081.0176437,4.910830598743506e-09
7864,Selva baja caducifolia y subcaducifolia,2017-03-31,5,407263081.0176437,1.2277076496858764e-08
7865,Selva baja caducifolia y subcaducifolia,2017-04-01,3,407263081.0176437,7.3662458981152584e-09
7866,Selva baja caducifolia y subcaducifolia,2017-04-02,17,407263081.0176437,4.17420600893198e-08
7867,Selva baja caducifolia y subcaducifolia,2017-04-03,3,407263081.0176437,7.3662458981152584e-09
7868,Selva baja caducifolia y subcaducifolia,2017-04-04,8,407263081.0176437,1.9643322394974024e-08
7869,Selva baja caducifolia y subcaducifolia,2017-04-05,16,407263081.0176437,3.928664478994805e-08
7870,Selva baja caducifolia y subcaducifolia,2017-04-06,4,407263081.0176437,9.821661197487012e-09
7871,Selva baja caducifolia y subcaducifolia,2017-04-07,20,407263081.0176437,4.910830598743506e-08
7872,Selva baja caducifolia y subcaducifolia,2017-04-08,5,407263081.0176437,1.2277076496858764e-08
7873,Selva baja caducifolia y subcaducifolia,2017-04-09,8,407263081.0176437,1.9643322394974024e-08
7874,Selva baja caducifolia y subcaducifolia,2017-04-10,9,407263081.0176437,2.2098737694345776e-08
7875,Selva baja caducifolia y subcaducifolia,2017-04-11,13,407263081.0176437,3.192039889183279e-08
7876,Selva baja caducifolia y subcaducifolia,2017-04-12,7,407263081.0176437,1.718790709560227e-08
7877,Selva baja caducifolia y subcaducifolia,2017-04-13,5,407263081.0176437,1.2277076496858764e-08
7878,Selva baja caducifolia y subcaducifolia,2017-04-14,9,407263081.0176437,2.2098737694345776e-08
7879,Selva baja caducifolia y subcaducifolia,2017-04-15,11,407263081.0176437,2.700956829308928e-08
7880,Selva baja caducifolia y subcaducifolia,2017-04-16,21,407263081.0176437,5.156372128680681e-08
7881,Selva baja caducifolia y subcaducifolia,2017-04-17,21,407263081.0176437,5.156372128680681e-08
7882,Selva baja caducifolia y subcaducifolia,2017-04-18,11,407263081.0176437,2.700956829308928e-08
7883,Selva baja caducifolia y subcaducifolia,2017-04-19,23,407263081.0176437,5.6474551885550315e-08
7884,Selva baja caducifolia y subcaducifolia,2017-04-20,12,407263081.0176437,2.9464983592461034e-08
7885,Selva baja caducifolia y subcaducifolia,2017-04-21,36,407263081.0176437,8.83949507773831e-08
7886,Selva baja caducifolia y subcaducifolia,2017-04-22,12,407263081.0176437,2.9464983592461034e-08
7887,Selva baja caducifolia y subcaducifolia,2017-04-23,16,407263081.0176437,3.928664478994805e-08
7888,Selva baja caducifolia y subcaducifolia,2017-04-25,27,407263081.0176437,6.629621308303733e-08
7889,Selva baja caducifolia y subcaducifolia,2017-04-26,22,407263081.0176437,5.401913658617856e-08
7890,Selva baja caducifolia y subcaducifolia,2017-04-27,14,407263081.0176437,3.437581419120454e-08
7891,Selva baja caducifolia y subcaducifolia,2017-04-28,3,407263081.0176437,7.3662458981152584e-09
7892,Selva baja caducifolia y subcaducifolia,2017-04-29,18,407263081.0176437,4.419747538869155e-08
7893,Selva baja caducifolia y subcaducifolia,2017-04-30,56,407263081.0176437,1.3750325676481817e-07
7894,Selva baja caducifolia y subcaducifolia,2017-05-01,8,407263081.0176437,1.9643322394974024e-08
7895,Selva baja caducifolia y subcaducifolia,2017-05-02,16,407263081.0176437,3.928664478994805e-08
7896,Selva baja caducifolia y subcaducifolia,2017-05-03,22,407263081.0176437,5.401913658617856e-08
7897,Selva baja caducifolia y subcaducifolia,2017-05-04,12,407263081.0176437,2.9464983592461034e-08
7898,Selva baja caducifolia y subcaducifolia,2017-05-05,24,407263081.0176437,5.892996718492207e-08
7899,Selva baja caducifolia y subcaducifolia,2017-05-06,9,407263081.0176437,2.2098737694345776e-08
7900,Selva baja caducifolia y subcaducifolia,2017-05-07,28,407263081.0176437,6.875162838240908e-08
7901,Selva baja caducifolia y subcaducifolia,2017-05-08,6,407263081.0176437,1.4732491796230517e-08
7902,Selva baja caducifolia y subcaducifolia,2017-05-09,7,407263081.0176437,1.718790709560227e-08
7903,Selva baja caducifolia y subcaducifolia,2017-05-10,10,407263081.0176437,2.455415299371753e-08
7904,Selva baja caducifolia y subcaducifolia,2017-05-11,24,407263081.0176437,5.892996718492207e-08
7905,Selva baja caducifolia y subcaducifolia,2017-05-12,23,407263081.0176437,5.6474551885550315e-08
7906,Selva baja caducifolia y subcaducifolia,2017-05-13,9,407263081.0176437,2.2098737694345776e-08
7907,Selva baja caducifolia y subcaducifolia,2017-05-14,32,407263081.0176437,7.85732895798961e-08
7908,Selva baja caducifolia y subcaducifolia,2017-05-15,1,407263081.0176437,2.455415299371753e-09
7909,Selva baja caducifolia y subcaducifolia,2017-05-16,17,407263081.0176437,4.17420600893198e-08
7910,Selva baja caducifolia y subcaducifolia,2017-05-17,10,407263081.0176437,2.455415299371753e-08
7911,Selva baja caducifolia y subcaducifolia,2017-05-18,13,407263081.0176437,3.192039889183279e-08
7912,Selva baja caducifolia y subcaducifolia,2017-05-19,8,407263081.0176437,1.9643322394974024e-08
7913,Selva baja caducifolia y subcaducifolia,2017-05-20,2,407263081.0176437,4.910830598743506e-09
7914,Selva baja caducifolia y subcaducifolia,2017-05-21,14,407263081.0176437,3.437581419120454e-08
7915,Selva baja caducifolia y subcaducifolia,2017-05-22,5,407263081.0176437,1.2277076496858764e-08
7916,Selva baja caducifolia y subcaducifolia,2017-05-23,13,407263081.0176437,3.192039889183279e-08
7917,Selva baja caducifolia y subcaducifolia,2017-05-24,7,407263081.0176437,1.718790709560227e-08
7918,Selva baja caducifolia y subcaducifolia,2017-05-25,7,407263081.0176437,1.718790709560227e-08
7919,Selva baja caducifolia y subcaducifolia,2017-05-26,9,407263081.0176437,2.2098737694345776e-08
7920,Selva baja caducifolia y subcaducifolia,2017-05-27,10,407263081.0176437,2.455415299371753e-08
7921,Selva baja caducifolia y subcaducifolia,2017-05-28,17,407263081.0176437,4.17420600893198e-08
7922,Selva baja caducifolia y subcaducifolia,2017-05-29,2,407263081.0176437,4.910830598743506e-09
7923,Selva baja caducifolia y subcaducifolia,2017-05-30,10,407263081.0176437,2.455415299371753e-08
7924,Selva baja caducifolia y subcaducifolia,2017-05-31,1,407263081.0176437,2.455415299371753e-09
7925,Selva baja caducifolia y subcaducifolia,2017-06-01,9,407263081.0176437,2.2098737694345776e-08
7926,Selva baja caducifolia y subcaducifolia,2017-06-02,2,407263081.0176437,4.910830598743506e-09
7927,Selva baja caducifolia y subcaducifolia,2017-06-03,8,407263081.0176437,1.9643322394974024e-08
7928,Selva baja caducifolia y subcaducifolia,2017-06-04,7,407263081.0176437,1.718790709560227e-08
7929,Selva baja caducifolia y subcaducifolia,2017-06-05,2,407263081.0176437,4.910830598743506e-09
7930,Selva baja caducifolia y subcaducifolia,2017-06-06,7,407263081.0176437,1.718790709560227e-08
7931,Selva baja caducifolia y subcaducifolia,2017-06-07,2,407263081.0176437,4.910830598743506e-09
7932,Selva baja caducifolia y subcaducifolia,2017-06-08,11,407263081.0176437,2.700956829308928e-08
7933,Selva baja caducifolia y subcaducifolia,2017-06-09,2,407263081.0176437,4.910830598743506e-09
7934,Selva baja caducifolia y subcaducifolia,2017-06-10,6,407263081.0176437,1.4732491796230517e-08
7935,Selva baja caducifolia y subcaducifolia,2017-06-11,2,407263081.0176437,4.910830598743506e-09
7936,Selva baja caducifolia y subcaducifolia,2017-06-12,1,407263081.0176437,2.455415299371753e-09
7937,Selva baja caducifolia y subcaducifolia,2017-06-13,3,407263081.0176437,7.3662458981152584e-09
7938,Selva baja caducifolia y subcaducifolia,2017-06-14,1,407263081.0176437,2.455415299371753e-09
7939,Selva baja caducifolia y subcaducifolia,2017-06-15,9,407263081.0176437,2.2098737694345776e-08
7940,Selva baja caducifolia y subcaducifolia,2017-06-17,3,407263081.0176437,7.3662458981152584e-09
7941,Selva baja caducifolia y subcaducifolia,2017-06-18,2,407263081.0176437,4.910830598743506e-09
7942,Selva baja caducifolia y subcaducifolia,2017-06-19,1,407263081.0176437,2.455415299371753e-09
7943,Selva baja caducifolia y subcaducifolia,2017-06-20,3,407263081.0176437,7.3662458981152584e-09
7944,Selva baja caducifolia y subcaducifolia,2017-06-22,6,407263081.0176437,1.4732491796230517e-08
7945,Selva baja caducifolia y subcaducifolia,2017-06-24,2,407263081.0176437,4.910830598743506e-09
7946,Selva baja caducifolia y subcaducifolia,2017-07-04,1,407263081.0176437,2.455415299371753e-09
7947,Selva baja caducifolia y subcaducifolia,2017-07-05,1,407263081.0176437,2.455415299371753e-09
7948,Selva baja caducifolia y subcaducifolia,2017-07-06,2,407263081.0176437,4.910830598743506e-09
7949,Selva baja caducifolia y subcaducifolia,2017-08-09,1,407263081.0176437,2.455415299371753e-09
7950,Selva baja caducifolia y subcaducifolia,2017-11-17,1,407263081.0176437,2.455415299371753e-09
7951,Selva baja caducifolia y subcaducifolia,2017-11-22,1,407263081.0176437,2.455415299371753e-09
7952,Selva baja caducifolia y subcaducifolia,2017-11-30,1,407263081.0176437,2.455415299371753e-09
7953,Selva baja caducifolia y subcaducifolia,2017-12-03,1,407263081.0176437,2.455415299371753e-09
7954,Selva baja caducifolia y subcaducifolia,2017-12-09,2,407263081.0176437,4.910830598743506e-09
7955,Selva baja caducifolia y subcaducifolia,2017-12-10,1,407263081.0176437,2.455415299371753e-09
7956,Selva baja caducifolia y subcaducifolia,2017-12-31,1,407263081.0176437,2.455415299371753e-09
7957,Selva baja caducifolia y subcaducifolia,2018-01-12,2,407263081.0176437,4.910830598743506e-09
7958,Selva baja caducifolia y subcaducifolia,2018-01-27,2,407263081.0176437,4.910830598743506e-09
7959,Selva baja caducifolia y subcaducifolia,2018-01-29,1,407263081.0176437,2.455415299371753e-09
7960,Selva baja caducifolia y subcaducifolia,2018-01-30,3,407263081.0176437,7.3662458981152584e-09
7961,Selva baja caducifolia y subcaducifolia,2018-01-31,2,407263081.0176437,4.910830598743506e-09
7962,Selva baja caducifolia y subcaducifolia,2018-02-02,1,407263081.0176437,2.455415299371753e-09
7963,Selva baja caducifolia y subcaducifolia,2018-02-08,1,407263081.0176437,2.455415299371753e-09
7964,Selva baja caducifolia y subcaducifolia,2018-02-12,3,407263081.0176437,7.3662458981152584e-09
7965,Selva baja caducifolia y subcaducifolia,2018-02-14,3,407263081.0176437,7.3662458981152584e-09
7966,Selva baja caducifolia y subcaducifolia,2018-02-15,3,407263081.0176437,7.3662458981152584e-09
7967,Selva baja caducifolia y subcaducifolia,2018-02-19,2,407263081.0176437,4.910830598743506e-09
7968,Selva baja caducifolia y subcaducifolia,2018-02-21,5,407263081.0176437,1.2277076496858764e-08
7969,Selva baja caducifolia y subcaducifolia,2018-02-22,2,407263081.0176437,4.910830598743506e-09
7970,Selva baja caducifolia y subcaducifolia,2018-02-23,1,407263081.0176437,2.455415299371753e-09
7971,Selva baja caducifolia y subcaducifolia,2018-02-24,1,407263081.0176437,2.455415299371753e-09
7972,Selva baja caducifolia y subcaducifolia,2018-02-25,10,407263081.0176437,2.455415299371753e-08
7973,Selva baja caducifolia y subcaducifolia,2018-02-27,1,407263081.0176437,2.455415299371753e-09
7974,Selva baja caducifolia y subcaducifolia,2018-02-28,4,407263081.0176437,9.821661197487012e-09
7975,Selva baja caducifolia y subcaducifolia,2018-03-01,3,407263081.0176437,7.3662458981152584e-09
7976,Selva baja caducifolia y subcaducifolia,2018-03-02,3,407263081.0176437,7.3662458981152584e-09
7977,Selva baja caducifolia y subcaducifolia,2018-03-04,12,407263081.0176437,2.9464983592461034e-08
7978,Selva baja caducifolia y subcaducifolia,2018-03-05,3,407263081.0176437,7.3662458981152584e-09
7979,Selva baja caducifolia y subcaducifolia,2018-03-06,2,407263081.0176437,4.910830598743506e-09
7980,Selva baja caducifolia y subcaducifolia,2018-03-09,3,407263081.0176437,7.3662458981152584e-09
7981,Selva baja caducifolia y subcaducifolia,2018-03-10,1,407263081.0176437,2.455415299371753e-09
7982,Selva baja caducifolia y subcaducifolia,2018-03-11,4,407263081.0176437,9.821661197487012e-09
7983,Selva baja caducifolia y subcaducifolia,2018-03-12,1,407263081.0176437,2.455415299371753e-09
7984,Selva baja caducifolia y subcaducifolia,2018-03-13,2,407263081.0176437,4.910830598743506e-09
7985,Selva baja caducifolia y subcaducifolia,2018-03-14,5,407263081.0176437,1.2277076496858764e-08
7986,Selva baja caducifolia y subcaducifolia,2018-03-15,2,407263081.0176437,4.910830598743506e-09
7987,Selva baja caducifolia y subcaducifolia,2018-03-16,1,407263081.0176437,2.455415299371753e-09
7988,Selva baja caducifolia y subcaducifolia,2018-03-17,2,407263081.0176437,4.910830598743506e-09
7989,Selva baja caducifolia y subcaducifolia,2018-03-18,9,407263081.0176437,2.2098737694345776e-08
7990,Selva baja caducifolia y subcaducifolia,2018-03-19,2,407263081.0176437,4.910830598743506e-09
7991,Selva baja caducifolia y subcaducifolia,2018-03-20,4,407263081.0176437,9.821661197487012e-09
7992,Selva baja caducifolia y subcaducifolia,2018-03-21,7,407263081.0176437,1.718790709560227e-08
7993,Selva baja caducifolia y subcaducifolia,2018-03-22,3,407263081.0176437,7.3662458981152584e-09
7994,Selva baja caducifolia y subcaducifolia,2018-03-23,15,407263081.0176437,3.6831229490576295e-08
7995,Selva baja caducifolia y subcaducifolia,2018-03-24,4,407263081.0176437,9.821661197487012e-09
7996,Selva baja caducifolia y subcaducifolia,2018-03-25,6,407263081.0176437,1.4732491796230517e-08
7997,Selva baja caducifolia y subcaducifolia,2018-03-26,8,407263081.0176437,1.9643322394974024e-08
7998,Selva baja caducifolia y subcaducifolia,2018-03-27,2,407263081.0176437,4.910830598743506e-09
7999,Selva baja caducifolia y subcaducifolia,2018-03-28,7,407263081.0176437,1.718790709560227e-08
8000,Selva baja caducifolia y subcaducifolia,2018-03-29,17,407263081.0176437,4.17420600893198e-08
8001,Selva baja caducifolia y subcaducifolia,2018-03-30,5,407263081.0176437,1.2277076496858764e-08
8002,Selva baja caducifolia y subcaducifolia,2018-03-31,8,407263081.0176437,1.9643322394974024e-08
8003,Selva baja caducifolia y subcaducifolia,2018-04-01,20,407263081.0176437,4.910830598743506e-08
8004,Selva baja caducifolia y subcaducifolia,2018-04-02,1,407263081.0176437,2.455415299371753e-09
8005,Selva baja caducifolia y subcaducifolia,2018-04-03,17,407263081.0176437,4.17420600893198e-08
8006,Selva baja caducifolia y subcaducifolia,2018-04-04,13,407263081.0176437,3.192039889183279e-08
8007,Selva baja caducifolia y subcaducifolia,2018-04-05,5,407263081.0176437,1.2277076496858764e-08
8008,Selva baja caducifolia y subcaducifolia,2018-04-06,13,407263081.0176437,3.192039889183279e-08
8009,Selva baja caducifolia y subcaducifolia,2018-04-07,12,407263081.0176437,2.9464983592461034e-08
8010,Selva baja caducifolia y subcaducifolia,2018-04-08,17,407263081.0176437,4.17420600893198e-08
8011,Selva baja caducifolia y subcaducifolia,2018-04-09,7,407263081.0176437,1.718790709560227e-08
8012,Selva baja caducifolia y subcaducifolia,2018-04-10,19,407263081.0176437,4.6652890688063305e-08
8013,Selva baja caducifolia y subcaducifolia,2018-04-11,18,407263081.0176437,4.419747538869155e-08
8014,Selva baja caducifolia y subcaducifolia,2018-04-12,18,407263081.0176437,4.419747538869155e-08
8015,Selva baja caducifolia y subcaducifolia,2018-04-13,22,407263081.0176437,5.401913658617856e-08
8016,Selva baja caducifolia y subcaducifolia,2018-04-14,46,407263081.0176437,1.1294910377110063e-07
