,tipo_suelo,fecha,num_incendios,area_km2_tipo_suelo_x,incendios_cada_km2,area_km2_tipo_suelo_y
7248,Selva baja caducifolia y subcaducifolia,2011-06-13,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7249,Selva baja caducifolia y subcaducifolia,2011-06-15,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7250,Selva baja caducifolia y subcaducifolia,2011-06-16,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7251,Selva baja caducifolia y subcaducifolia,2011-06-17,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7252,Selva baja caducifolia y subcaducifolia,2011-06-18,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7253,Selva baja caducifolia y subcaducifolia,2011-06-21,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7254,Selva baja caducifolia y subcaducifolia,2011-06-24,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7255,Selva baja caducifolia y subcaducifolia,2011-06-25,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7256,Selva baja caducifolia y subcaducifolia,2011-07-25,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7257,Selva baja caducifolia y subcaducifolia,2011-11-12,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7258,Selva baja caducifolia y subcaducifolia,2011-12-14,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7259,Selva baja caducifolia y subcaducifolia,2011-12-31,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7260,Selva baja caducifolia y subcaducifolia,2012-01-12,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7261,Selva baja caducifolia y subcaducifolia,2012-01-26,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7262,Selva baja caducifolia y subcaducifolia,2012-02-25,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7263,Selva baja caducifolia y subcaducifolia,2012-02-28,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7264,Selva baja caducifolia y subcaducifolia,2012-03-02,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7265,Selva baja caducifolia y subcaducifolia,2012-03-03,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7266,Selva baja caducifolia y subcaducifolia,2012-03-07,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7267,Selva baja caducifolia y subcaducifolia,2012-03-08,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7268,Selva baja caducifolia y subcaducifolia,2012-03-11,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7269,Selva baja caducifolia y subcaducifolia,2012-03-12,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7270,Selva baja caducifolia y subcaducifolia,2012-03-14,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7271,Selva baja caducifolia y subcaducifolia,2012-03-15,5,407263081.0176437,1.2277076496858764e-08,407263081.0176437
7272,Selva baja caducifolia y subcaducifolia,2012-03-16,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7273,Selva baja caducifolia y subcaducifolia,2012-03-18,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7274,Selva baja caducifolia y subcaducifolia,2012-03-21,5,407263081.0176437,1.2277076496858764e-08,407263081.0176437
7275,Selva baja caducifolia y subcaducifolia,2012-03-24,7,407263081.0176437,1.718790709560227e-08,407263081.0176437
7276,Selva baja caducifolia y subcaducifolia,2012-03-26,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7277,Selva baja caducifolia y subcaducifolia,2012-03-27,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7278,Selva baja caducifolia y subcaducifolia,2012-03-30,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7279,Selva baja caducifolia y subcaducifolia,2012-03-31,5,407263081.0176437,1.2277076496858764e-08,407263081.0176437
7280,Selva baja caducifolia y subcaducifolia,2012-04-02,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7281,Selva baja caducifolia y subcaducifolia,2012-04-03,7,407263081.0176437,1.718790709560227e-08,407263081.0176437
7282,Selva baja caducifolia y subcaducifolia,2012-04-04,12,407263081.0176437,2.9464983592461034e-08,407263081.0176437
7283,Selva baja caducifolia y subcaducifolia,2012-04-05,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7284,Selva baja caducifolia y subcaducifolia,2012-04-07,25,407263081.0176437,6.138538248429383e-08,407263081.0176437
7285,Selva baja caducifolia y subcaducifolia,2012-04-08,5,407263081.0176437,1.2277076496858764e-08,407263081.0176437
7286,Selva baja caducifolia y subcaducifolia,2012-04-09,25,407263081.0176437,6.138538248429383e-08,407263081.0176437
7287,Selva baja caducifolia y subcaducifolia,2012-04-10,10,407263081.0176437,2.455415299371753e-08,407263081.0176437
7288,Selva baja caducifolia y subcaducifolia,2012-04-11,9,407263081.0176437,2.2098737694345776e-08,407263081.0176437
7289,Selva baja caducifolia y subcaducifolia,2012-04-12,24,407263081.0176437,5.892996718492207e-08,407263081.0176437
7290,Selva baja caducifolia y subcaducifolia,2012-04-13,10,407263081.0176437,2.455415299371753e-08,407263081.0176437
7291,Selva baja caducifolia y subcaducifolia,2012-04-14,48,407263081.0176437,1.1785993436984414e-07,407263081.0176437
7292,Selva baja caducifolia y subcaducifolia,2012-04-15,5,407263081.0176437,1.2277076496858764e-08,407263081.0176437
7293,Selva baja caducifolia y subcaducifolia,2012-04-16,24,407263081.0176437,5.892996718492207e-08,407263081.0176437
7294,Selva baja caducifolia y subcaducifolia,2012-04-17,6,407263081.0176437,1.4732491796230517e-08,407263081.0176437
7295,Selva baja caducifolia y subcaducifolia,2012-04-18,19,407263081.0176437,4.6652890688063305e-08,407263081.0176437
7296,Selva baja caducifolia y subcaducifolia,2012-04-19,26,407263081.0176437,6.384079778366558e-08,407263081.0176437
7297,Selva baja caducifolia y subcaducifolia,2012-04-20,21,407263081.0176437,5.156372128680681e-08,407263081.0176437
7298,Selva baja caducifolia y subcaducifolia,2012-04-21,56,407263081.0176437,1.3750325676481817e-07,407263081.0176437
7299,Selva baja caducifolia y subcaducifolia,2012-04-22,15,407263081.0176437,3.6831229490576295e-08,407263081.0176437
7300,Selva baja caducifolia y subcaducifolia,2012-04-23,48,407263081.0176437,1.1785993436984414e-07,407263081.0176437
7301,Selva baja caducifolia y subcaducifolia,2012-04-24,18,407263081.0176437,4.419747538869155e-08,407263081.0176437
7302,Selva baja caducifolia y subcaducifolia,2012-04-25,63,407263081.0176437,1.5469116386042044e-07,407263081.0176437
7303,Selva baja caducifolia y subcaducifolia,2012-04-26,15,407263081.0176437,3.6831229490576295e-08,407263081.0176437
7304,Selva baja caducifolia y subcaducifolia,2012-04-27,23,407263081.0176437,5.6474551885550315e-08,407263081.0176437
7305,Selva baja caducifolia y subcaducifolia,2012-04-28,17,407263081.0176437,4.17420600893198e-08,407263081.0176437
7306,Selva baja caducifolia y subcaducifolia,2012-04-29,18,407263081.0176437,4.419747538869155e-08,407263081.0176437
7307,Selva baja caducifolia y subcaducifolia,2012-04-30,47,407263081.0176437,1.1540451907047238e-07,407263081.0176437
7308,Selva baja caducifolia y subcaducifolia,2012-05-01,9,407263081.0176437,2.2098737694345776e-08,407263081.0176437
7309,Selva baja caducifolia y subcaducifolia,2012-05-02,48,407263081.0176437,1.1785993436984414e-07,407263081.0176437
7310,Selva baja caducifolia y subcaducifolia,2012-05-03,24,407263081.0176437,5.892996718492207e-08,407263081.0176437
7311,Selva baja caducifolia y subcaducifolia,2012-05-04,25,407263081.0176437,6.138538248429383e-08,407263081.0176437
7312,Selva baja caducifolia y subcaducifolia,2012-05-05,41,407263081.0176437,1.0067202727424187e-07,407263081.0176437
7313,Selva baja caducifolia y subcaducifolia,2012-05-06,17,407263081.0176437,4.17420600893198e-08,407263081.0176437
7314,Selva baja caducifolia y subcaducifolia,2012-05-07,39,407263081.0176437,9.576119667549836e-08,407263081.0176437
7315,Selva baja caducifolia y subcaducifolia,2012-05-08,7,407263081.0176437,1.718790709560227e-08,407263081.0176437
7316,Selva baja caducifolia y subcaducifolia,2012-05-09,40,407263081.0176437,9.821661197487011e-08,407263081.0176437
7317,Selva baja caducifolia y subcaducifolia,2012-05-10,6,407263081.0176437,1.4732491796230517e-08,407263081.0176437
7318,Selva baja caducifolia y subcaducifolia,2012-05-11,16,407263081.0176437,3.928664478994805e-08,407263081.0176437
7319,Selva baja caducifolia y subcaducifolia,2012-05-12,33,407263081.0176437,8.102870487926785e-08,407263081.0176437
7320,Selva baja caducifolia y subcaducifolia,2012-05-13,16,407263081.0176437,3.928664478994805e-08,407263081.0176437
7321,Selva baja caducifolia y subcaducifolia,2012-05-14,35,407263081.0176437,8.593953547801135e-08,407263081.0176437
7322,Selva baja caducifolia y subcaducifolia,2012-05-15,8,407263081.0176437,1.9643322394974024e-08,407263081.0176437
7323,Selva baja caducifolia y subcaducifolia,2012-05-16,30,407263081.0176437,7.366245898115259e-08,407263081.0176437
7324,Selva baja caducifolia y subcaducifolia,2012-05-17,7,407263081.0176437,1.718790709560227e-08,407263081.0176437
7325,Selva baja caducifolia y subcaducifolia,2012-05-18,26,407263081.0176437,6.384079778366558e-08,407263081.0176437
7326,Selva baja caducifolia y subcaducifolia,2012-05-19,14,407263081.0176437,3.437581419120454e-08,407263081.0176437
7327,Selva baja caducifolia y subcaducifolia,2012-05-20,17,407263081.0176437,4.17420600893198e-08,407263081.0176437
7328,Selva baja caducifolia y subcaducifolia,2012-05-21,16,407263081.0176437,3.928664478994805e-08,407263081.0176437
7329,Selva baja caducifolia y subcaducifolia,2012-05-22,7,407263081.0176437,1.718790709560227e-08,407263081.0176437
7330,Selva baja caducifolia y subcaducifolia,2012-05-23,12,407263081.0176437,2.9464983592461034e-08,407263081.0176437
7331,Selva baja caducifolia y subcaducifolia,2012-05-25,6,407263081.0176437,1.4732491796230517e-08,407263081.0176437
7332,Selva baja caducifolia y subcaducifolia,2012-05-26,5,407263081.0176437,1.2277076496858764e-08,407263081.0176437
7333,Selva baja caducifolia y subcaducifolia,2012-05-27,17,407263081.0176437,4.17420600893198e-08,407263081.0176437
7334,Selva baja caducifolia y subcaducifolia,2012-05-28,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7335,Selva baja caducifolia y subcaducifolia,2012-05-29,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7336,Selva baja caducifolia y subcaducifolia,2012-05-30,21,407263081.0176437,5.156372128680681e-08,407263081.0176437
7337,Selva baja caducifolia y subcaducifolia,2012-05-31,6,407263081.0176437,1.4732491796230517e-08,407263081.0176437
7338,Selva baja caducifolia y subcaducifolia,2012-06-01,19,407263081.0176437,4.6652890688063305e-08,407263081.0176437
7339,Selva baja caducifolia y subcaducifolia,2012-06-03,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7340,Selva baja caducifolia y subcaducifolia,2012-06-05,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7341,Selva baja caducifolia y subcaducifolia,2012-06-06,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7342,Selva baja caducifolia y subcaducifolia,2012-06-07,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7343,Selva baja caducifolia y subcaducifolia,2012-06-08,5,407263081.0176437,1.2277076496858764e-08,407263081.0176437
7344,Selva baja caducifolia y subcaducifolia,2012-06-09,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7345,Selva baja caducifolia y subcaducifolia,2012-06-10,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7346,Selva baja caducifolia y subcaducifolia,2012-06-11,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7347,Selva baja caducifolia y subcaducifolia,2012-06-12,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7348,Selva baja caducifolia y subcaducifolia,2012-06-14,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7349,Selva baja caducifolia y subcaducifolia,2012-06-15,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7350,Selva baja caducifolia y subcaducifolia,2012-06-17,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7351,Selva baja caducifolia y subcaducifolia,2012-06-18,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7352,Selva baja caducifolia y subcaducifolia,2012-06-20,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7353,Selva baja caducifolia y subcaducifolia,2012-06-22,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7354,Selva baja caducifolia y subcaducifolia,2012-06-25,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7355,Selva baja caducifolia y subcaducifolia,2012-06-28,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7356,Selva baja caducifolia y subcaducifolia,2012-11-21,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7357,Selva baja caducifolia y subcaducifolia,2012-12-12,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7358,Selva baja caducifolia y subcaducifolia,2012-12-21,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7359,Selva baja caducifolia y subcaducifolia,2012-12-23,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7360,Selva baja caducifolia y subcaducifolia,2013-01-01,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7361,Selva baja caducifolia y subcaducifolia,2013-01-05,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7362,Selva baja caducifolia y subcaducifolia,2013-01-06,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7363,Selva baja caducifolia y subcaducifolia,2013-01-14,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7364,Selva baja caducifolia y subcaducifolia,2013-01-15,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7365,Selva baja caducifolia y subcaducifolia,2013-01-29,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7366,Selva baja caducifolia y subcaducifolia,2013-01-30,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7367,Selva baja caducifolia y subcaducifolia,2013-01-31,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7368,Selva baja caducifolia y subcaducifolia,2013-02-06,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7369,Selva baja caducifolia y subcaducifolia,2013-02-07,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7370,Selva baja caducifolia y subcaducifolia,2013-02-08,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7371,Selva baja caducifolia y subcaducifolia,2013-02-09,5,407263081.0176437,1.2277076496858764e-08,407263081.0176437
7372,Selva baja caducifolia y subcaducifolia,2013-02-13,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7373,Selva baja caducifolia y subcaducifolia,2013-02-18,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7374,Selva baja caducifolia y subcaducifolia,2013-02-20,6,407263081.0176437,1.4732491796230517e-08,407263081.0176437
7375,Selva baja caducifolia y subcaducifolia,2013-02-22,6,407263081.0176437,1.4732491796230517e-08,407263081.0176437
7376,Selva baja caducifolia y subcaducifolia,2013-02-24,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7377,Selva baja caducifolia y subcaducifolia,2013-02-25,10,407263081.0176437,2.455415299371753e-08,407263081.0176437
7378,Selva baja caducifolia y subcaducifolia,2013-02-26,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7379,Selva baja caducifolia y subcaducifolia,2013-02-27,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7380,Selva baja caducifolia y subcaducifolia,2013-03-02,8,407263081.0176437,1.9643322394974024e-08,407263081.0176437
7381,Selva baja caducifolia y subcaducifolia,2013-03-03,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7382,Selva baja caducifolia y subcaducifolia,2013-03-04,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7383,Selva baja caducifolia y subcaducifolia,2013-03-05,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7384,Selva baja caducifolia y subcaducifolia,2013-03-06,10,407263081.0176437,2.455415299371753e-08,407263081.0176437
7385,Selva baja caducifolia y subcaducifolia,2013-03-07,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7386,Selva baja caducifolia y subcaducifolia,2013-03-08,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7387,Selva baja caducifolia y subcaducifolia,2013-03-09,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7388,Selva baja caducifolia y subcaducifolia,2013-03-11,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7389,Selva baja caducifolia y subcaducifolia,2013-03-15,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7390,Selva baja caducifolia y subcaducifolia,2013-03-16,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7391,Selva baja caducifolia y subcaducifolia,2013-03-17,7,407263081.0176437,1.718790709560227e-08,407263081.0176437
7392,Selva baja caducifolia y subcaducifolia,2013-03-18,15,407263081.0176437,3.6831229490576295e-08,407263081.0176437
7393,Selva baja caducifolia y subcaducifolia,2013-03-19,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7394,Selva baja caducifolia y subcaducifolia,2013-03-21,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7395,Selva baja caducifolia y subcaducifolia,2013-03-22,12,407263081.0176437,2.9464983592461034e-08,407263081.0176437
7396,Selva baja caducifolia y subcaducifolia,2013-03-23,31,407263081.0176437,7.611787428052434e-08,407263081.0176437
7397,Selva baja caducifolia y subcaducifolia,2013-03-24,21,407263081.0176437,5.156372128680681e-08,407263081.0176437
7398,Selva baja caducifolia y subcaducifolia,2013-03-26,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7399,Selva baja caducifolia y subcaducifolia,2013-03-27,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7400,Selva baja caducifolia y subcaducifolia,2013-03-28,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7401,Selva baja caducifolia y subcaducifolia,2013-03-29,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7402,Selva baja caducifolia y subcaducifolia,2013-03-30,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7403,Selva baja caducifolia y subcaducifolia,2013-03-31,8,407263081.0176437,1.9643322394974024e-08,407263081.0176437
7404,Selva baja caducifolia y subcaducifolia,2013-04-01,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7405,Selva baja caducifolia y subcaducifolia,2013-04-02,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7406,Selva baja caducifolia y subcaducifolia,2013-04-03,9,407263081.0176437,2.2098737694345776e-08,407263081.0176437
7407,Selva baja caducifolia y subcaducifolia,2013-04-04,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7408,Selva baja caducifolia y subcaducifolia,2013-04-05,9,407263081.0176437,2.2098737694345776e-08,407263081.0176437
7409,Selva baja caducifolia y subcaducifolia,2013-04-06,5,407263081.0176437,1.2277076496858764e-08,407263081.0176437
7410,Selva baja caducifolia y subcaducifolia,2013-04-07,10,407263081.0176437,2.455415299371753e-08,407263081.0176437
7411,Selva baja caducifolia y subcaducifolia,2013-04-08,10,407263081.0176437,2.455415299371753e-08,407263081.0176437
7412,Selva baja caducifolia y subcaducifolia,2013-04-09,8,407263081.0176437,1.9643322394974024e-08,407263081.0176437
7413,Selva baja caducifolia y subcaducifolia,2013-04-10,6,407263081.0176437,1.4732491796230517e-08,407263081.0176437
7414,Selva baja caducifolia y subcaducifolia,2013-04-11,9,407263081.0176437,2.2098737694345776e-08,407263081.0176437
7415,Selva baja caducifolia y subcaducifolia,2013-04-12,13,407263081.0176437,3.192039889183279e-08,407263081.0176437
7416,Selva baja caducifolia y subcaducifolia,2013-04-13,14,407263081.0176437,3.437581419120454e-08,407263081.0176437
7417,Selva baja caducifolia y subcaducifolia,2013-04-14,31,407263081.0176437,7.611787428052434e-08,407263081.0176437
7418,Selva baja caducifolia y subcaducifolia,2013-04-15,21,407263081.0176437,5.156372128680681e-08,407263081.0176437
7419,Selva baja caducifolia y subcaducifolia,2013-04-16,22,407263081.0176437,5.401913658617856e-08,407263081.0176437
7420,Selva baja caducifolia y subcaducifolia,2013-04-17,30,407263081.0176437,7.366245898115259e-08,407263081.0176437
7421,Selva baja caducifolia y subcaducifolia,2013-04-18,11,407263081.0176437,2.700956829308928e-08,407263081.0176437
7422,Selva baja caducifolia y subcaducifolia,2013-04-19,25,407263081.0176437,6.138538248429383e-08,407263081.0176437
7423,Selva baja caducifolia y subcaducifolia,2013-04-20,27,407263081.0176437,6.629621308303733e-08,407263081.0176437
7424,Selva baja caducifolia y subcaducifolia,2013-04-21,10,407263081.0176437,2.455415299371753e-08,407263081.0176437
7425,Selva baja caducifolia y subcaducifolia,2013-04-22,18,407263081.0176437,4.419747538869155e-08,407263081.0176437
7426,Selva baja caducifolia y subcaducifolia,2013-04-23,18,407263081.0176437,4.419747538869155e-08,407263081.0176437
7427,Selva baja caducifolia y subcaducifolia,2013-04-24,18,407263081.0176437,4.419747538869155e-08,407263081.0176437
7428,Selva baja caducifolia y subcaducifolia,2013-04-25,23,407263081.0176437,5.6474551885550315e-08,407263081.0176437
7429,Selva baja caducifolia y subcaducifolia,2013-04-26,6,407263081.0176437,1.4732491796230517e-08,407263081.0176437
7430,Selva baja caducifolia y subcaducifolia,2013-04-27,45,407263081.0176437,1.1049368847172888e-07,407263081.0176437
7431,Selva baja caducifolia y subcaducifolia,2013-04-28,60,407263081.0176437,1.4732491796230518e-07,407263081.0176437
7432,Selva baja caducifolia y subcaducifolia,2013-04-29,37,407263081.0176437,9.085036607675486e-08,407263081.0176437
7433,Selva baja caducifolia y subcaducifolia,2013-04-30,40,407263081.0176437,9.821661197487011e-08,407263081.0176437
7434,Selva baja caducifolia y subcaducifolia,2013-05-01,43,407263081.0176437,1.0558285787298537e-07,407263081.0176437
7435,Selva baja caducifolia y subcaducifolia,2013-05-02,21,407263081.0176437,5.156372128680681e-08,407263081.0176437
7436,Selva baja caducifolia y subcaducifolia,2013-05-03,35,407263081.0176437,8.593953547801135e-08,407263081.0176437
7437,Selva baja caducifolia y subcaducifolia,2013-05-04,21,407263081.0176437,5.156372128680681e-08,407263081.0176437
7438,Selva baja caducifolia y subcaducifolia,2013-05-05,59,407263081.0176437,1.4486950266293343e-07,407263081.0176437
7439,Selva baja caducifolia y subcaducifolia,2013-05-06,16,407263081.0176437,3.928664478994805e-08,407263081.0176437
7440,Selva baja caducifolia y subcaducifolia,2013-05-07,36,407263081.0176437,8.83949507773831e-08,407263081.0176437
7441,Selva baja caducifolia y subcaducifolia,2013-05-08,40,407263081.0176437,9.821661197487011e-08,407263081.0176437
7442,Selva baja caducifolia y subcaducifolia,2013-05-09,15,407263081.0176437,3.6831229490576295e-08,407263081.0176437
7443,Selva baja caducifolia y subcaducifolia,2013-05-10,15,407263081.0176437,3.6831229490576295e-08,407263081.0176437
7444,Selva baja caducifolia y subcaducifolia,2013-05-11,18,407263081.0176437,4.419747538869155e-08,407263081.0176437
7445,Selva baja caducifolia y subcaducifolia,2013-05-12,49,407263081.0176437,1.203153496692159e-07,407263081.0176437
7446,Selva baja caducifolia y subcaducifolia,2013-05-13,12,407263081.0176437,2.9464983592461034e-08,407263081.0176437
7447,Selva baja caducifolia y subcaducifolia,2013-05-14,32,407263081.0176437,7.85732895798961e-08,407263081.0176437
7448,Selva baja caducifolia y subcaducifolia,2013-05-15,26,407263081.0176437,6.384079778366558e-08,407263081.0176437
7449,Selva baja caducifolia y subcaducifolia,2013-05-16,20,407263081.0176437,4.910830598743506e-08,407263081.0176437
7450,Selva baja caducifolia y subcaducifolia,2013-05-17,23,407263081.0176437,5.6474551885550315e-08,407263081.0176437
7451,Selva baja caducifolia y subcaducifolia,2013-05-18,16,407263081.0176437,3.928664478994805e-08,407263081.0176437
7452,Selva baja caducifolia y subcaducifolia,2013-05-19,34,407263081.0176437,8.34841201786396e-08,407263081.0176437
7453,Selva baja caducifolia y subcaducifolia,2013-05-20,8,407263081.0176437,1.9643322394974024e-08,407263081.0176437
7454,Selva baja caducifolia y subcaducifolia,2013-05-21,33,407263081.0176437,8.102870487926785e-08,407263081.0176437
7455,Selva baja caducifolia y subcaducifolia,2013-05-22,15,407263081.0176437,3.6831229490576295e-08,407263081.0176437
7456,Selva baja caducifolia y subcaducifolia,2013-05-23,17,407263081.0176437,4.17420600893198e-08,407263081.0176437
7457,Selva baja caducifolia y subcaducifolia,2013-05-24,18,407263081.0176437,4.419747538869155e-08,407263081.0176437
7458,Selva baja caducifolia y subcaducifolia,2013-05-25,5,407263081.0176437,1.2277076496858764e-08,407263081.0176437
7459,Selva baja caducifolia y subcaducifolia,2013-05-26,16,407263081.0176437,3.928664478994805e-08,407263081.0176437
7460,Selva baja caducifolia y subcaducifolia,2013-05-27,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7461,Selva baja caducifolia y subcaducifolia,2013-05-28,16,407263081.0176437,3.928664478994805e-08,407263081.0176437
7462,Selva baja caducifolia y subcaducifolia,2013-05-29,5,407263081.0176437,1.2277076496858764e-08,407263081.0176437
7463,Selva baja caducifolia y subcaducifolia,2013-05-30,12,407263081.0176437,2.9464983592461034e-08,407263081.0176437
7464,Selva baja caducifolia y subcaducifolia,2013-05-31,8,407263081.0176437,1.9643322394974024e-08,407263081.0176437
7465,Selva baja caducifolia y subcaducifolia,2013-06-01,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7466,Selva baja caducifolia y subcaducifolia,2013-06-02,12,407263081.0176437,2.9464983592461034e-08,407263081.0176437
7467,Selva baja caducifolia y subcaducifolia,2013-06-03,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7468,Selva baja caducifolia y subcaducifolia,2013-06-04,7,407263081.0176437,1.718790709560227e-08,407263081.0176437
7469,Selva baja caducifolia y subcaducifolia,2013-06-06,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7470,Selva baja caducifolia y subcaducifolia,2013-06-07,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7471,Selva baja caducifolia y subcaducifolia,2013-06-08,7,407263081.0176437,1.718790709560227e-08,407263081.0176437
7472,Selva baja caducifolia y subcaducifolia,2013-06-09,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7473,Selva baja caducifolia y subcaducifolia,2013-06-10,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7474,Selva baja caducifolia y subcaducifolia,2013-06-11,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7475,Selva baja caducifolia y subcaducifolia,2013-06-12,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7476,Selva baja caducifolia y subcaducifolia,2013-06-13,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7477,Selva baja caducifolia y subcaducifolia,2013-06-14,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7478,Selva baja caducifolia y subcaducifolia,2013-06-15,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7479,Selva baja caducifolia y subcaducifolia,2013-06-16,4,407263081.0176437,9.821661197487012e-09,407263081.0176437
7480,Selva baja caducifolia y subcaducifolia,2013-06-17,2,407263081.0176437,4.910830598743506e-09,407263081.0176437
7481,Selva baja caducifolia y subcaducifolia,2013-06-18,10,407263081.0176437,2.455415299371753e-08,407263081.0176437
7482,Selva baja caducifolia y subcaducifolia,2013-06-19,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7483,Selva baja caducifolia y subcaducifolia,2013-06-20,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7484,Selva baja caducifolia y subcaducifolia,2013-06-21,3,407263081.0176437,7.3662458981152584e-09,407263081.0176437
7485,Selva baja caducifolia y subcaducifolia,2013-06-22,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
7486,Selva baja caducifolia y subcaducifolia,2013-06-23,1,407263081.0176437,2.455415299371753e-09,407263081.0176437
